MATERIALS: 
	 1     BALSA                          
	 2     BIAXIAL                        
	 3     PAINT                          
	 4     REINFORCEMENT                  
	 5     TRIAXIAL                       
	 6     UNIDIRECTIONAL                 
ELEMENT_1: 
	 Elements ID: 
	 	 1	 	 307	 	 613	 	 919
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_3: 
	 Elements ID: 
	 	 37	 	 343	 	 649	 	 955
	 	 38	 	 344	 	 650	 	 956
	 	 39	 	 345	 	 651	 	 957
	 	 40	 	 346	 	 652	 	 958
	 	 41	 	 347	 	 653	 	 959
	 	 42	 	 348	 	 654	 	 960
	 	 43	 	 349	 	 655	 	 961
	 	 44	 	 350	 	 656	 	 962
	 	 45	 	 351	 	 657	 	 963
	 	 46	 	 352	 	 658	 	 964
	 	 47	 	 353	 	 659	 	 965
	 	 48	 	 354	 	 660	 	 966
	 	 49	 	 355	 	 661	 	 967
	 	 50	 	 356	 	 662	 	 968
	 	 51	 	 357	 	 663	 	 969
	 	 52	 	 358	 	 664	 	 970
	 	 53	 	 359	 	 665	 	 971
	 	 54	 	 360	 	 666	 	 972
	 	 55	 	 361	 	 667	 	 973
	 	 56	 	 362	 	 668	 	 974
	 	 57	 	 363	 	 669	 	 975
	 	 58	 	 364	 	 670	 	 976
	 	 59	 	 365	 	 671	 	 977
	 	 60	 	 366	 	 672	 	 978
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_4: 
	 Elements ID: 
	 	 61	 	 367	 	 673	 	 979
	 	 62	 	 368	 	 674	 	 980
	 	 63	 	 369	 	 675	 	 981
	 	 64	 	 370	 	 676	 	 982
	 	 65	 	 371	 	 677	 	 983
	 	 66	 	 372	 	 678	 	 984
	 	 67	 	 373	 	 679	 	 985
	 	 68	 	 374	 	 680	 	 986
	 	 69	 	 375	 	 681	 	 987
	 	 70	 	 376	 	 682	 	 988
	 	 71	 	 377	 	 683	 	 989
	 	 72	 	 378	 	 684	 	 990
	 	 73	 	 379	 	 685	 	 991
	 	 74	 	 380	 	 686	 	 992
	 	 75	 	 381	 	 687	 	 993
	 	 76	 	 382	 	 688	 	 994
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_5: 
	 Elements ID: 
	 	 77	 	 383	 	 689	 	 995
	 	 78	 	 384	 	 690	 	 996
	 	 79	 	 385	 	 691	 	 997
	 	 80	 	 386	 	 692	 	 998
	 	 81	 	 387	 	 693	 	 999
	 	 82	 	 388	 	 694	 	 1000
	 	 83	 	 389	 	 695	 	 1001
	 	 84	 	 390	 	 696	 	 1002
	 	 85	 	 391	 	 697	 	 1003
	 	 86	 	 392	 	 698	 	 1004
	 	 87	 	 393	 	 699	 	 1005
	 	 88	 	 394	 	 700	 	 1006
	 	 89	 	 395	 	 701	 	 1007
	 	 90	 	 396	 	 702	 	 1008
	 	 91	 	 397	 	 703	 	 1009
	 	 92	 	 398	 	 704	 	 1010
	 	 93	 	 399	 	 705	 	 1011
	 	 94	 	 400	 	 706	 	 1012
	 	 95	 	 401	 	 707	 	 1013
	 	 96	 	 402	 	 708	 	 1014
	 	 97	 	 403	 	 709	 	 1015
	 	 98	 	 404	 	 710	 	 1016
	 	 99	 	 405	 	 711	 	 1017
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_6: 
	 Elements ID: 
	 	 100	 	 406	 	 712	 	 1018
	 	 101	 	 407	 	 713	 	 1019
	 	 102	 	 408	 	 714	 	 1020
	 	 103	 	 409	 	 715	 	 1021
	 	 104	 	 410	 	 716	 	 1022
	 	 105	 	 411	 	 717	 	 1023
	 	 106	 	 412	 	 718	 	 1024
	 	 107	 	 413	 	 719	 	 1025
	 	 108	 	 414	 	 720	 	 1026
	 	 109	 	 415	 	 721	 	 1027
	 	 110	 	 416	 	 722	 	 1028
	 	 111	 	 417	 	 723	 	 1029
	 	 112	 	 418	 	 724	 	 1030
	 	 113	 	 419	 	 725	 	 1031
	 	 114	 	 420	 	 726	 	 1032
	 	 115	 	 421	 	 727	 	 1033
	 	 116	 	 422	 	 728	 	 1034
	 	 117	 	 423	 	 729	 	 1035
	 	 118	 	 424	 	 730	 	 1036
	 	 119	 	 425	 	 731	 	 1037
	 	 120	 	 426	 	 732	 	 1038
	 	 121	 	 427	 	 733	 	 1039
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_7: 
	 Elements ID: 
	 	 122	 	 428	 	 734	 	 1040
	 	 123	 	 429	 	 735	 	 1041
	 	 124	 	 430	 	 736	 	 1042
	 	 125	 	 431	 	 737	 	 1043
	 	 126	 	 432	 	 738	 	 1044
	 	 127	 	 433	 	 739	 	 1045
	 	 128	 	 434	 	 740	 	 1046
	 	 129	 	 435	 	 741	 	 1047
	 	 130	 	 436	 	 742	 	 1048
	 	 131	 	 437	 	 743	 	 1049
	 	 132	 	 438	 	 744	 	 1050
	 	 133	 	 439	 	 745	 	 1051
	 	 134	 	 440	 	 746	 	 1052
	 	 135	 	 441	 	 747	 	 1053
	 	 136	 	 442	 	 748	 	 1054
	 	 137	 	 443	 	 749	 	 1055
	 	 138	 	 444	 	 750	 	 1056
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_8: 
	 Elements ID: 
	 	 139	 	 445	 	 751	 	 1057
	 	 140	 	 446	 	 752	 	 1058
	 	 141	 	 447	 	 753	 	 1059
	 	 142	 	 448	 	 754	 	 1060
	 	 143	 	 449	 	 755	 	 1061
	 	 144	 	 450	 	 756	 	 1062
	 	 145	 	 451	 	 757	 	 1063
	 	 146	 	 452	 	 758	 	 1064
	 	 147	 	 453	 	 759	 	 1065
	 	 148	 	 454	 	 760	 	 1066
	 	 149	 	 455	 	 761	 	 1067
	 	 150	 	 456	 	 762	 	 1068
	 	 151	 	 457	 	 763	 	 1069
	 	 152	 	 458	 	 764	 	 1070
	 	 153	 	 459	 	 765	 	 1071
	 	 154	 	 460	 	 766	 	 1072
	 	 155	 	 461	 	 767	 	 1073
	 	 156	 	 462	 	 768	 	 1074
	 	 157	 	 463	 	 769	 	 1075
	 	 158	 	 464	 	 770	 	 1076
	 	 159	 	 465	 	 771	 	 1077
	 	 160	 	 466	 	 772	 	 1078
	 	 161	 	 467	 	 773	 	 1079
	 	 162	 	 468	 	 774	 	 1080
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_9: 
	 Elements ID: 
	 	 163	 	 469	 	 775	 	 1081
	 	 164	 	 470	 	 776	 	 1082
	 	 165	 	 471	 	 777	 	 1083
	 	 166	 	 472	 	 778	 	 1084
	 	 167	 	 473	 	 779	 	 1085
	 	 168	 	 474	 	 780	 	 1086
	 	 169	 	 475	 	 781	 	 1087
	 	 170	 	 476	 	 782	 	 1088
	 	 171	 	 477	 	 783	 	 1089
	 	 172	 	 478	 	 784	 	 1090
	 	 173	 	 479	 	 785	 	 1091
	 	 174	 	 480	 	 786	 	 1092
	 	 175	 	 481	 	 787	 	 1093
	 	 176	 	 482	 	 788	 	 1094
	 	 177	 	 483	 	 789	 	 1095
	 	 178	 	 484	 	 790	 	 1096
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_10: 
	 Elements ID: 
	 	 179	 	 485	 	 791	 	 1097
	 	 180	 	 486	 	 792	 	 1098
	 	 181	 	 487	 	 793	 	 1099
	 	 182	 	 488	 	 794	 	 1100
	 	 183	 	 489	 	 795	 	 1101
	 	 184	 	 490	 	 796	 	 1102
	 	 185	 	 491	 	 797	 	 1103
	 	 186	 	 492	 	 798	 	 1104
	 	 187	 	 493	 	 799	 	 1105
	 	 188	 	 494	 	 800	 	 1106
	 	 189	 	 495	 	 801	 	 1107
	 	 190	 	 496	 	 802	 	 1108
	 	 191	 	 497	 	 803	 	 1109
	 	 192	 	 498	 	 804	 	 1110
	 	 193	 	 499	 	 805	 	 1111
	 	 194	 	 500	 	 806	 	 1112
	 	 195	 	 501	 	 807	 	 1113
	 	 196	 	 502	 	 808	 	 1114
	 	 197	 	 503	 	 809	 	 1115
	 	 198	 	 504	 	 810	 	 1116
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_11: 
	 Elements ID: 
	 	 199	 	 505	 	 811	 	 1117
	 	 200	 	 506	 	 812	 	 1118
	 	 201	 	 507	 	 813	 	 1119
	 	 202	 	 508	 	 814	 	 1120
	 	 203	 	 509	 	 815	 	 1121
	 	 204	 	 510	 	 816	 	 1122
	 	 205	 	 511	 	 817	 	 1123
	 	 206	 	 512	 	 818	 	 1124
	 	 207	 	 513	 	 819	 	 1125
	 	 208	 	 514	 	 820	 	 1126
	 	 209	 	 515	 	 821	 	 1127
	 	 210	 	 516	 	 822	 	 1128
	 	 211	 	 517	 	 823	 	 1129
	 	 212	 	 518	 	 824	 	 1130
	 	 213	 	 519	 	 825	 	 1131
	 	 214	 	 520	 	 826	 	 1132
	 	 215	 	 521	 	 827	 	 1133
	 	 216	 	 522	 	 828	 	 1134
	 	 217	 	 523	 	 829	 	 1135
	 	 218	 	 524	 	 830	 	 1136
	 	 219	 	 525	 	 831	 	 1137
	 	 220	 	 526	 	 832	 	 1138
	 	 221	 	 527	 	 833	 	 1139
	 	 222	 	 528	 	 834	 	 1140
	 	 223	 	 529	 	 835	 	 1141
	 	 224	 	 530	 	 836	 	 1142
	 	 225	 	 531	 	 837	 	 1143
	 	 226	 	 532	 	 838	 	 1144
	 	 227	 	 533	 	 839	 	 1145
	 	 228	 	 534	 	 840	 	 1146
	 	 229	 	 535	 	 841	 	 1147
	 	 230	 	 536	 	 842	 	 1148
	 	 231	 	 537	 	 843	 	 1149
	 	 232	 	 538	 	 844	 	 1150
	 	 233	 	 539	 	 845	 	 1151
	 	 234	 	 540	 	 846	 	 1152
	 	 235	 	 541	 	 847	 	 1153
	 	 236	 	 542	 	 848	 	 1154
	 	 237	 	 543	 	 849	 	 1155
	 	 238	 	 544	 	 850	 	 1156
	 	 239	 	 545	 	 851	 	 1157
	 	 240	 	 546	 	 852	 	 1158
	 	 241	 	 547	 	 853	 	 1159
	 	 242	 	 548	 	 854	 	 1160
	 	 243	 	 549	 	 855	 	 1161
	 	 244	 	 550	 	 856	 	 1162
	 	 245	 	 551	 	 857	 	 1163
	 	 246	 	 552	 	 858	 	 1164
	 	 247	 	 553	 	 859	 	 1165
	 	 248	 	 554	 	 860	 	 1166
	 	 249	 	 555	 	 861	 	 1167
	 	 250	 	 556	 	 862	 	 1168
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
ELEMENT_12: 
	 Elements ID: 
	 	 251	 	 557	 	 863	 	 1169
	 	 252	 	 558	 	 864	 	 1170
	 	 253	 	 559	 	 865	 	 1171
	 	 254	 	 560	 	 866	 	 1172
	 	 255	 	 561	 	 867	 	 1173
	 	 256	 	 562	 	 868	 	 1174
	 	 257	 	 563	 	 869	 	 1175
	 	 258	 	 564	 	 870	 	 1176
	 	 259	 	 565	 	 871	 	 1177
	 	 260	 	 566	 	 872	 	 1178
	 	 261	 	 567	 	 873	 	 1179
	 	 262	 	 568	 	 874	 	 1180
	 	 263	 	 569	 	 875	 	 1181
	 	 264	 	 570	 	 876	 	 1182
	 	 265	 	 571	 	 877	 	 1183
	 	 266	 	 572	 	 878	 	 1184
	 	 267	 	 573	 	 879	 	 1185
	 	 268	 	 574	 	 880	 	 1186
	 	 269	 	 575	 	 881	 	 1187
	 	 270	 	 576	 	 882	 	 1188
	 	 271	 	 577	 	 883	 	 1189
	 	 272	 	 578	 	 884	 	 1190
	 	 273	 	 579	 	 885	 	 1191
	 	 274	 	 580	 	 886	 	 1192
	 	 275	 	 581	 	 887	 	 1193
	 	 276	 	 582	 	 888	 	 1194
	 	 277	 	 583	 	 889	 	 1195
	 	 278	 	 584	 	 890	 	 1196
	 	 279	 	 585	 	 891	 	 1197
	 	 280	 	 586	 	 892	 	 1198
	 	 281	 	 587	 	 893	 	 1199
	 	 282	 	 588	 	 894	 	 1200
	 	 283	 	 589	 	 895	 	 1201
	 	 284	 	 590	 	 896	 	 1202
	 	 285	 	 591	 	 897	 	 1203
	 	 286	 	 592	 	 898	 	 1204
	 	 287	 	 593	 	 899	 	 1205
	 	 288	 	 594	 	 900	 	 1206
	 	 289	 	 595	 	 901	 	 1207
	 	 290	 	 596	 	 902	 	 1208
	 	 291	 	 597	 	 903	 	 1209
	 	 292	 	 598	 	 904	 	 1210
	 	 293	 	 599	 	 905	 	 1211
	 	 294	 	 600	 	 906	 	 1212
	 	 295	 	 601	 	 907	 	 1213
	 	 296	 	 602	 	 908	 	 1214
	 	 297	 	 603	 	 909	 	 1215
	 	 298	 	 604	 	 910	 	 1216
	 	 299	 	 605	 	 911	 	 1217
	 	 300	 	 606	 	 912	 	 1218
	 	 301	 	 607	 	 913	 	 1219
	 	 302	 	 608	 	 914	 	 1220
	 	 303	 	 609	 	 915	 	 1221
	 	 304	 	 610	 	 916	 	 1222
	 	 305	 	 611	 	 917	 	 1223
	 	 306	 	 612	 	 918	 	 1224
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
