MATERIALS: 
	 1     BALSA                          
	 2     BIAXIAL                        
	 3     PAINT                          
	 4     REINFORCEMENT                  
	 5     TRIAXIAL                       
	 6     UNIDIRECTIONAL                 
ELEMENT_1: 
	 Elements ID: 
	 	 1	 	 266	 	 531	 	 796
	 	 90	 	 355	 	 620	 	 885
	 	 91	 	 356	 	 621	 	 886
	 	 92	 	 357	 	 622	 	 887
	 	 93	 	 358	 	 623	 	 888
	 	 94	 	 359	 	 624	 	 889
	 	 95	 	 360	 	 625	 	 890
	 	 96	 	 361	 	 626	 	 891
	 	 97	 	 362	 	 627	 	 892
	 	 98	 	 363	 	 628	 	 893
	 	 99	 	 364	 	 629	 	 894
	 	 100	 	 365	 	 630	 	 895
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_6: 
	 Elements ID: 
	 	 101	 	 366	 	 631	 	 896
	 	 102	 	 367	 	 632	 	 897
	 	 103	 	 368	 	 633	 	 898
	 	 104	 	 369	 	 634	 	 899
	 	 105	 	 370	 	 635	 	 900
	 	 106	 	 371	 	 636	 	 901
	 	 107	 	 372	 	 637	 	 902
	 	 108	 	 373	 	 638	 	 903
	 	 109	 	 374	 	 639	 	 904
	 	 110	 	 375	 	 640	 	 905
	 	 111	 	 376	 	 641	 	 906
	 	 112	 	 377	 	 642	 	 907
	 	 113	 	 378	 	 643	 	 908
	 	 114	 	 379	 	 644	 	 909
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_7: 
	 Elements ID: 
	 	 115	 	 380	 	 645	 	 910
	 	 116	 	 381	 	 646	 	 911
	 	 117	 	 382	 	 647	 	 912
	 	 118	 	 383	 	 648	 	 913
	 	 119	 	 384	 	 649	 	 914
	 	 120	 	 385	 	 650	 	 915
	 	 121	 	 386	 	 651	 	 916
	 	 122	 	 387	 	 652	 	 917
	 	 123	 	 388	 	 653	 	 918
	 	 124	 	 389	 	 654	 	 919
	 	 125	 	 390	 	 655	 	 920
	 	 126	 	 391	 	 656	 	 921
	 	 127	 	 392	 	 657	 	 922
	 	 128	 	 393	 	 658	 	 923
	 	 129	 	 394	 	 659	 	 924
	 	 130	 	 395	 	 660	 	 925
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_8: 
	 Elements ID: 
	 	 131	 	 396	 	 661	 	 926
	 	 132	 	 397	 	 662	 	 927
	 	 133	 	 398	 	 663	 	 928
	 	 134	 	 399	 	 664	 	 929
	 	 135	 	 400	 	 665	 	 930
	 	 136	 	 401	 	 666	 	 931
	 	 137	 	 402	 	 667	 	 932
	 	 138	 	 403	 	 668	 	 933
	 	 139	 	 404	 	 669	 	 934
	 	 140	 	 405	 	 670	 	 935
	 	 141	 	 406	 	 671	 	 936
	 	 142	 	 407	 	 672	 	 937
	 	 143	 	 408	 	 673	 	 938
	 	 144	 	 409	 	 674	 	 939
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_9: 
	 Elements ID: 
	 	 145	 	 410	 	 675	 	 940
	 	 146	 	 411	 	 676	 	 941
	 	 147	 	 412	 	 677	 	 942
	 	 148	 	 413	 	 678	 	 943
	 	 149	 	 414	 	 679	 	 944
	 	 150	 	 415	 	 680	 	 945
	 	 151	 	 416	 	 681	 	 946
	 	 152	 	 417	 	 682	 	 947
	 	 153	 	 418	 	 683	 	 948
	 	 154	 	 419	 	 684	 	 949
	 	 155	 	 420	 	 685	 	 950
	 	 156	 	 421	 	 686	 	 951
	 	 157	 	 422	 	 687	 	 952
	 	 158	 	 423	 	 688	 	 953
	 	 159	 	 424	 	 689	 	 954
	 	 160	 	 425	 	 690	 	 955
	 	 161	 	 426	 	 691	 	 956
	 	 162	 	 427	 	 692	 	 957
	 	 163	 	 428	 	 693	 	 958
	 	 164	 	 429	 	 694	 	 959
	 	 165	 	 430	 	 695	 	 960
	 	 166	 	 431	 	 696	 	 961
	 	 167	 	 432	 	 697	 	 962
	 	 168	 	 433	 	 698	 	 963
	 	 169	 	 434	 	 699	 	 964
	 	 170	 	 435	 	 700	 	 965
	 	 171	 	 436	 	 701	 	 966
	 	 172	 	 437	 	 702	 	 967
	 	 173	 	 438	 	 703	 	 968
	 	 174	 	 439	 	 704	 	 969
	 	 175	 	 440	 	 705	 	 970
	 	 176	 	 441	 	 706	 	 971
	 	 177	 	 442	 	 707	 	 972
	 	 178	 	 443	 	 708	 	 973
	 	 179	 	 444	 	 709	 	 974
	 	 180	 	 445	 	 710	 	 975
	 	 181	 	 446	 	 711	 	 976
	 	 182	 	 447	 	 712	 	 977
	 	 183	 	 448	 	 713	 	 978
	 	 184	 	 449	 	 714	 	 979
	 	 185	 	 450	 	 715	 	 980
	 	 186	 	 451	 	 716	 	 981
	 	 187	 	 452	 	 717	 	 982
	 	 188	 	 453	 	 718	 	 983
	 	 189	 	 454	 	 719	 	 984
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_10: 
	 Elements ID: 
	 	 190	 	 455	 	 720	 	 985
	 	 191	 	 456	 	 721	 	 986
	 	 192	 	 457	 	 722	 	 987
	 	 193	 	 458	 	 723	 	 988
	 	 194	 	 459	 	 724	 	 989
	 	 195	 	 460	 	 725	 	 990
	 	 196	 	 461	 	 726	 	 991
	 	 197	 	 462	 	 727	 	 992
	 	 198	 	 463	 	 728	 	 993
	 	 199	 	 464	 	 729	 	 994
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_11: 
	 Elements ID: 
	 	 200	 	 465	 	 730	 	 995
	 	 201	 	 466	 	 731	 	 996
	 	 202	 	 467	 	 732	 	 997
	 	 203	 	 468	 	 733	 	 998
	 	 204	 	 469	 	 734	 	 999
	 	 205	 	 470	 	 735	 	 1000
	 	 206	 	 471	 	 736	 	 1001
	 	 207	 	 472	 	 737	 	 1002
	 	 208	 	 473	 	 738	 	 1003
	 	 209	 	 474	 	 739	 	 1004
	 	 210	 	 475	 	 740	 	 1005
	 	 211	 	 476	 	 741	 	 1006
	 	 212	 	 477	 	 742	 	 1007
	 	 213	 	 478	 	 743	 	 1008
	 	 214	 	 479	 	 744	 	 1009
	 	 215	 	 480	 	 745	 	 1010
	 	 216	 	 481	 	 746	 	 1011
	 	 217	 	 482	 	 747	 	 1012
	 	 218	 	 483	 	 748	 	 1013
	 	 219	 	 484	 	 749	 	 1014
	 	 220	 	 485	 	 750	 	 1015
	 	 221	 	 486	 	 751	 	 1016
	 	 222	 	 487	 	 752	 	 1017
	 	 223	 	 488	 	 753	 	 1018
	 	 224	 	 489	 	 754	 	 1019
	 	 225	 	 490	 	 755	 	 1020
	 	 226	 	 491	 	 756	 	 1021
	 	 227	 	 492	 	 757	 	 1022
	 	 228	 	 493	 	 758	 	 1023
	 	 229	 	 494	 	 759	 	 1024
	 	 230	 	 495	 	 760	 	 1025
	 	 231	 	 496	 	 761	 	 1026
	 	 232	 	 497	 	 762	 	 1027
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
ELEMENT_12: 
	 Elements ID: 
	 	 233	 	 498	 	 763	 	 1028
	 	 234	 	 499	 	 764	 	 1029
	 	 235	 	 500	 	 765	 	 1030
	 	 236	 	 501	 	 766	 	 1031
	 	 237	 	 502	 	 767	 	 1032
	 	 238	 	 503	 	 768	 	 1033
	 	 239	 	 504	 	 769	 	 1034
	 	 240	 	 505	 	 770	 	 1035
	 	 241	 	 506	 	 771	 	 1036
	 	 242	 	 507	 	 772	 	 1037
	 	 243	 	 508	 	 773	 	 1038
	 	 244	 	 509	 	 774	 	 1039
	 	 245	 	 510	 	 775	 	 1040
	 	 246	 	 511	 	 776	 	 1041
	 	 247	 	 512	 	 777	 	 1042
	 	 248	 	 513	 	 778	 	 1043
	 	 249	 	 514	 	 779	 	 1044
	 	 250	 	 515	 	 780	 	 1045
	 	 251	 	 516	 	 781	 	 1046
	 	 252	 	 517	 	 782	 	 1047
	 	 253	 	 518	 	 783	 	 1048
	 	 254	 	 519	 	 784	 	 1049
	 	 255	 	 520	 	 785	 	 1050
	 	 256	 	 521	 	 786	 	 1051
	 	 257	 	 522	 	 787	 	 1052
	 	 258	 	 523	 	 788	 	 1053
	 	 259	 	 524	 	 789	 	 1054
	 	 260	 	 525	 	 790	 	 1055
	 	 261	 	 526	 	 791	 	 1056
	 	 262	 	 527	 	 792	 	 1057
	 	 263	 	 528	 	 793	 	 1058
	 	 264	 	 529	 	 794	 	 1059
	 	 265	 	 530	 	 795	 	 1060
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
