MATERIALS: 
	 1     BALSA                          
	 2     BIAXIAL                        
	 3     PAINT                          
	 4     REINFORCEMENT                  
	 5     TRIAXIAL                       
	 6     UNIDIRECTIONAL                 
ELEMENT_1: 
	 Elements ID: 
	 	 1	 	 243	 	 485	 	 727
	 	 32	 	 274	 	 516	 	 758
	 	 33	 	 275	 	 517	 	 759
	 	 34	 	 276	 	 518	 	 760
	 	 35	 	 277	 	 519	 	 761
	 	 36	 	 278	 	 520	 	 762
	 	 37	 	 279	 	 521	 	 763
	 	 38	 	 280	 	 522	 	 764
	 	 39	 	 281	 	 523	 	 765
	 	 40	 	 282	 	 524	 	 766
	 	 41	 	 283	 	 525	 	 767
	 	 42	 	 284	 	 526	 	 768
	 	 43	 	 285	 	 527	 	 769
	 	 44	 	 286	 	 528	 	 770
	 	 45	 	 287	 	 529	 	 771
	 	 46	 	 288	 	 530	 	 772
	 	 47	 	 289	 	 531	 	 773
	 	 48	 	 290	 	 532	 	 774
	 	 49	 	 291	 	 533	 	 775
	 	 50	 	 292	 	 534	 	 776
	 	 51	 	 293	 	 535	 	 777
	 	 52	 	 294	 	 536	 	 778
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_3: 
	 Elements ID: 
	 	 53	 	 295	 	 537	 	 779
	 	 54	 	 296	 	 538	 	 780
	 	 55	 	 297	 	 539	 	 781
	 	 56	 	 298	 	 540	 	 782
	 	 57	 	 299	 	 541	 	 783
	 	 58	 	 300	 	 542	 	 784
	 	 59	 	 301	 	 543	 	 785
	 	 60	 	 302	 	 544	 	 786
	 	 61	 	 303	 	 545	 	 787
	 	 62	 	 304	 	 546	 	 788
	 	 63	 	 305	 	 547	 	 789
	 	 64	 	 306	 	 548	 	 790
	 	 65	 	 307	 	 549	 	 791
	 	 66	 	 308	 	 550	 	 792
	 	 67	 	 309	 	 551	 	 793
	 	 68	 	 310	 	 552	 	 794
	 	 69	 	 311	 	 553	 	 795
	 	 70	 	 312	 	 554	 	 796
	 	 71	 	 313	 	 555	 	 797
	 	 72	 	 314	 	 556	 	 798
	 	 73	 	 315	 	 557	 	 799
	 	 74	 	 316	 	 558	 	 800
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_4: 
	 Elements ID: 
	 	 75	 	 317	 	 559	 	 801
	 	 76	 	 318	 	 560	 	 802
	 	 77	 	 319	 	 561	 	 803
	 	 78	 	 320	 	 562	 	 804
	 	 79	 	 321	 	 563	 	 805
	 	 80	 	 322	 	 564	 	 806
	 	 81	 	 323	 	 565	 	 807
	 	 82	 	 324	 	 566	 	 808
	 	 83	 	 325	 	 567	 	 809
	 	 84	 	 326	 	 568	 	 810
	 	 85	 	 327	 	 569	 	 811
	 	 86	 	 328	 	 570	 	 812
	 	 87	 	 329	 	 571	 	 813
	 	 88	 	 330	 	 572	 	 814
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_5: 
	 Elements ID: 
	 	 89	 	 331	 	 573	 	 815
	 	 90	 	 332	 	 574	 	 816
	 	 91	 	 333	 	 575	 	 817
	 	 92	 	 334	 	 576	 	 818
	 	 93	 	 335	 	 577	 	 819
	 	 94	 	 336	 	 578	 	 820
	 	 95	 	 337	 	 579	 	 821
	 	 96	 	 338	 	 580	 	 822
	 	 97	 	 339	 	 581	 	 823
	 	 98	 	 340	 	 582	 	 824
	 	 99	 	 341	 	 583	 	 825
	 	 100	 	 342	 	 584	 	 826
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_6: 
	 Elements ID: 
	 	 101	 	 343	 	 585	 	 827
	 	 102	 	 344	 	 586	 	 828
	 	 103	 	 345	 	 587	 	 829
	 	 104	 	 346	 	 588	 	 830
	 	 105	 	 347	 	 589	 	 831
	 	 106	 	 348	 	 590	 	 832
	 	 107	 	 349	 	 591	 	 833
	 	 108	 	 350	 	 592	 	 834
	 	 109	 	 351	 	 593	 	 835
	 	 110	 	 352	 	 594	 	 836
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_7: 
	 Elements ID: 
	 	 111	 	 353	 	 595	 	 837
	 	 112	 	 354	 	 596	 	 838
	 	 113	 	 355	 	 597	 	 839
	 	 114	 	 356	 	 598	 	 840
	 	 115	 	 357	 	 599	 	 841
	 	 116	 	 358	 	 600	 	 842
	 	 117	 	 359	 	 601	 	 843
	 	 118	 	 360	 	 602	 	 844
	 	 119	 	 361	 	 603	 	 845
	 	 120	 	 362	 	 604	 	 846
	 	 121	 	 363	 	 605	 	 847
	 	 122	 	 364	 	 606	 	 848
	 	 123	 	 365	 	 607	 	 849
	 	 124	 	 366	 	 608	 	 850
	 	 125	 	 367	 	 609	 	 851
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_8: 
	 Elements ID: 
	 	 126	 	 368	 	 610	 	 852
	 	 127	 	 369	 	 611	 	 853
	 	 128	 	 370	 	 612	 	 854
	 	 129	 	 371	 	 613	 	 855
	 	 130	 	 372	 	 614	 	 856
	 	 131	 	 373	 	 615	 	 857
	 	 132	 	 374	 	 616	 	 858
	 	 133	 	 375	 	 617	 	 859
	 	 134	 	 376	 	 618	 	 860
	 	 135	 	 377	 	 619	 	 861
	 	 136	 	 378	 	 620	 	 862
	 	 137	 	 379	 	 621	 	 863
	 	 138	 	 380	 	 622	 	 864
	 	 139	 	 381	 	 623	 	 865
	 	 140	 	 382	 	 624	 	 866
	 	 141	 	 383	 	 625	 	 867
	 	 142	 	 384	 	 626	 	 868
	 	 143	 	 385	 	 627	 	 869
	 	 144	 	 386	 	 628	 	 870
	 	 145	 	 387	 	 629	 	 871
	 	 146	 	 388	 	 630	 	 872
	 	 147	 	 389	 	 631	 	 873
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_9: 
	 Elements ID: 
	 	 148	 	 390	 	 632	 	 874
	 	 149	 	 391	 	 633	 	 875
	 	 150	 	 392	 	 634	 	 876
	 	 151	 	 393	 	 635	 	 877
	 	 152	 	 394	 	 636	 	 878
	 	 153	 	 395	 	 637	 	 879
	 	 154	 	 396	 	 638	 	 880
	 	 155	 	 397	 	 639	 	 881
	 	 156	 	 398	 	 640	 	 882
	 	 157	 	 399	 	 641	 	 883
	 	 158	 	 400	 	 642	 	 884
	 	 159	 	 401	 	 643	 	 885
	 	 160	 	 402	 	 644	 	 886
	 	 161	 	 403	 	 645	 	 887
	 	 162	 	 404	 	 646	 	 888
	 	 163	 	 405	 	 647	 	 889
	 	 164	 	 406	 	 648	 	 890
	 	 165	 	 407	 	 649	 	 891
	 	 166	 	 408	 	 650	 	 892
	 	 167	 	 409	 	 651	 	 893
	 	 168	 	 410	 	 652	 	 894
	 	 169	 	 411	 	 653	 	 895
	 	 170	 	 412	 	 654	 	 896
	 	 171	 	 413	 	 655	 	 897
	 	 172	 	 414	 	 656	 	 898
	 	 173	 	 415	 	 657	 	 899
	 	 174	 	 416	 	 658	 	 900
	 	 175	 	 417	 	 659	 	 901
	 	 176	 	 418	 	 660	 	 902
	 	 177	 	 419	 	 661	 	 903
	 	 178	 	 420	 	 662	 	 904
	 	 179	 	 421	 	 663	 	 905
	 	 180	 	 422	 	 664	 	 906
	 	 181	 	 423	 	 665	 	 907
	 	 182	 	 424	 	 666	 	 908
	 	 183	 	 425	 	 667	 	 909
	 	 184	 	 426	 	 668	 	 910
	 	 185	 	 427	 	 669	 	 911
	 	 186	 	 428	 	 670	 	 912
	 	 187	 	 429	 	 671	 	 913
	 	 188	 	 430	 	 672	 	 914
	 	 189	 	 431	 	 673	 	 915
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_10: 
	 Elements ID: 
	 	 190	 	 432	 	 674	 	 916
	 	 191	 	 433	 	 675	 	 917
	 	 192	 	 434	 	 676	 	 918
	 	 193	 	 435	 	 677	 	 919
	 	 194	 	 436	 	 678	 	 920
	 	 195	 	 437	 	 679	 	 921
	 	 196	 	 438	 	 680	 	 922
	 	 197	 	 439	 	 681	 	 923
	 	 198	 	 440	 	 682	 	 924
	 	 199	 	 441	 	 683	 	 925
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_11: 
	 Elements ID: 
	 	 200	 	 442	 	 684	 	 926
	 	 201	 	 443	 	 685	 	 927
	 	 202	 	 444	 	 686	 	 928
	 	 203	 	 445	 	 687	 	 929
	 	 204	 	 446	 	 688	 	 930
	 	 205	 	 447	 	 689	 	 931
	 	 206	 	 448	 	 690	 	 932
	 	 207	 	 449	 	 691	 	 933
	 	 208	 	 450	 	 692	 	 934
	 	 209	 	 451	 	 693	 	 935
	 	 210	 	 452	 	 694	 	 936
	 	 211	 	 453	 	 695	 	 937
	 	 212	 	 454	 	 696	 	 938
	 	 213	 	 455	 	 697	 	 939
	 	 214	 	 456	 	 698	 	 940
	 	 215	 	 457	 	 699	 	 941
	 	 216	 	 458	 	 700	 	 942
	 	 217	 	 459	 	 701	 	 943
	 	 218	 	 460	 	 702	 	 944
	 	 219	 	 461	 	 703	 	 945
	 	 220	 	 462	 	 704	 	 946
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
ELEMENT_12: 
	 Elements ID: 
	 	 221	 	 463	 	 705	 	 947
	 	 222	 	 464	 	 706	 	 948
	 	 223	 	 465	 	 707	 	 949
	 	 224	 	 466	 	 708	 	 950
	 	 225	 	 467	 	 709	 	 951
	 	 226	 	 468	 	 710	 	 952
	 	 227	 	 469	 	 711	 	 953
	 	 228	 	 470	 	 712	 	 954
	 	 229	 	 471	 	 713	 	 955
	 	 230	 	 472	 	 714	 	 956
	 	 231	 	 473	 	 715	 	 957
	 	 232	 	 474	 	 716	 	 958
	 	 233	 	 475	 	 717	 	 959
	 	 234	 	 476	 	 718	 	 960
	 	 235	 	 477	 	 719	 	 961
	 	 236	 	 478	 	 720	 	 962
	 	 237	 	 479	 	 721	 	 963
	 	 238	 	 480	 	 722	 	 964
	 	 239	 	 481	 	 723	 	 965
	 	 240	 	 482	 	 724	 	 966
	 	 241	 	 483	 	 725	 	 967
	 	 242	 	 484	 	 726	 	 968
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
