MATERIALS: 
	 1     BALSA                          
	 2     BIAXIAL                        
	 3     PAINT                          
	 4     REINFORCEMENT                  
	 5     TRIAXIAL                       
	 6     UNIDIRECTIONAL                 
ELEMENT_1: 
	 Elements ID: 
	 	 1	 	 288	 	 575	 	 862
	 Elements ID: 
	 	 100	 	 387	 	 674	 	 961
	 	 101	 	 388	 	 675	 	 962
	 	 102	 	 389	 	 676	 	 963
	 	 103	 	 390	 	 677	 	 964
	 	 104	 	 391	 	 678	 	 965
	 	 105	 	 392	 	 679	 	 966
	 	 106	 	 393	 	 680	 	 967
	 	 107	 	 394	 	 681	 	 968
	 	 108	 	 395	 	 682	 	 969
	 	 109	 	 396	 	 683	 	 970
	 	 110	 	 397	 	 684	 	 971
	 	 111	 	 398	 	 685	 	 972
	 	 112	 	 399	 	 686	 	 973
	 	 113	 	 400	 	 687	 	 974
	 	 114	 	 401	 	 688	 	 975
	 	 115	 	 402	 	 689	 	 976
	 	 116	 	 403	 	 690	 	 977
	 	 117	 	 404	 	 691	 	 978
	 	 118	 	 405	 	 692	 	 979
	 	 119	 	 406	 	 693	 	 980
	 	 120	 	 407	 	 694	 	 981
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_7: 
	 Elements ID: 
	 	 121	 	 408	 	 695	 	 982
	 	 122	 	 409	 	 696	 	 983
	 	 123	 	 410	 	 697	 	 984
	 	 124	 	 411	 	 698	 	 985
	 	 125	 	 412	 	 699	 	 986
	 	 126	 	 413	 	 700	 	 987
	 	 127	 	 414	 	 701	 	 988
	 	 128	 	 415	 	 702	 	 989
	 	 129	 	 416	 	 703	 	 990
	 	 130	 	 417	 	 704	 	 991
	 	 131	 	 418	 	 705	 	 992
	 	 132	 	 419	 	 706	 	 993
	 	 133	 	 420	 	 707	 	 994
	 	 134	 	 421	 	 708	 	 995
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_8: 
	 Elements ID: 
	 	 135	 	 422	 	 709	 	 996
	 	 136	 	 423	 	 710	 	 997
	 	 137	 	 424	 	 711	 	 998
	 	 138	 	 425	 	 712	 	 999
	 	 139	 	 426	 	 713	 	 1000
	 	 140	 	 427	 	 714	 	 1001
	 	 141	 	 428	 	 715	 	 1002
	 	 142	 	 429	 	 716	 	 1003
	 	 143	 	 430	 	 717	 	 1004
	 	 144	 	 431	 	 718	 	 1005
	 	 145	 	 432	 	 719	 	 1006
	 	 146	 	 433	 	 720	 	 1007
	 	 147	 	 434	 	 721	 	 1008
	 	 148	 	 435	 	 722	 	 1009
	 	 149	 	 436	 	 723	 	 1010
	 	 150	 	 437	 	 724	 	 1011
	 	 151	 	 438	 	 725	 	 1012
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_9: 
	 Elements ID: 
	 	 152	 	 439	 	 726	 	 1013
	 	 153	 	 440	 	 727	 	 1014
	 	 154	 	 441	 	 728	 	 1015
	 	 155	 	 442	 	 729	 	 1016
	 	 156	 	 443	 	 730	 	 1017
	 	 157	 	 444	 	 731	 	 1018
	 	 158	 	 445	 	 732	 	 1019
	 	 159	 	 446	 	 733	 	 1020
	 	 160	 	 447	 	 734	 	 1021
	 	 161	 	 448	 	 735	 	 1022
	 	 162	 	 449	 	 736	 	 1023
	 	 163	 	 450	 	 737	 	 1024
	 	 164	 	 451	 	 738	 	 1025
	 	 165	 	 452	 	 739	 	 1026
	 	 166	 	 453	 	 740	 	 1027
	 	 167	 	 454	 	 741	 	 1028
	 	 168	 	 455	 	 742	 	 1029
	 	 169	 	 456	 	 743	 	 1030
	 	 170	 	 457	 	 744	 	 1031
	 	 171	 	 458	 	 745	 	 1032
	 	 172	 	 459	 	 746	 	 1033
	 	 173	 	 460	 	 747	 	 1034
	 	 174	 	 461	 	 748	 	 1035
	 	 175	 	 462	 	 749	 	 1036
	 	 176	 	 463	 	 750	 	 1037
	 	 177	 	 464	 	 751	 	 1038
	 	 178	 	 465	 	 752	 	 1039
	 	 179	 	 466	 	 753	 	 1040
	 	 180	 	 467	 	 754	 	 1041
	 	 181	 	 468	 	 755	 	 1042
	 	 182	 	 469	 	 756	 	 1043
	 	 183	 	 470	 	 757	 	 1044
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_10: 
	 Elements ID: 
	 	 184	 	 471	 	 758	 	 1045
	 	 185	 	 472	 	 759	 	 1046
	 	 186	 	 473	 	 760	 	 1047
	 	 187	 	 474	 	 761	 	 1048
	 	 188	 	 475	 	 762	 	 1049
	 	 189	 	 476	 	 763	 	 1050
	 	 190	 	 477	 	 764	 	 1051
	 	 191	 	 478	 	 765	 	 1052
	 	 192	 	 479	 	 766	 	 1053
	 	 193	 	 480	 	 767	 	 1054
	 	 194	 	 481	 	 768	 	 1055
	 	 195	 	 482	 	 769	 	 1056
	 	 196	 	 483	 	 770	 	 1057
	 	 197	 	 484	 	 771	 	 1058
	 	 198	 	 485	 	 772	 	 1059
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_11: 
	 Elements ID: 
	 	 199	 	 486	 	 773	 	 1060
	 	 200	 	 487	 	 774	 	 1061
	 	 201	 	 488	 	 775	 	 1062
	 	 202	 	 489	 	 776	 	 1063
	 	 203	 	 490	 	 777	 	 1064
	 	 204	 	 491	 	 778	 	 1065
	 	 205	 	 492	 	 779	 	 1066
	 	 206	 	 493	 	 780	 	 1067
	 	 207	 	 494	 	 781	 	 1068
	 	 208	 	 495	 	 782	 	 1069
	 	 209	 	 496	 	 783	 	 1070
	 	 210	 	 497	 	 784	 	 1071
	 	 211	 	 498	 	 785	 	 1072
	 	 212	 	 499	 	 786	 	 1073
	 	 213	 	 500	 	 787	 	 1074
	 	 214	 	 501	 	 788	 	 1075
	 	 215	 	 502	 	 789	 	 1076
	 	 216	 	 503	 	 790	 	 1077
	 	 217	 	 504	 	 791	 	 1078
	 	 218	 	 505	 	 792	 	 1079
	 	 219	 	 506	 	 793	 	 1080
	 	 220	 	 507	 	 794	 	 1081
	 	 221	 	 508	 	 795	 	 1082
	 	 222	 	 509	 	 796	 	 1083
	 	 223	 	 510	 	 797	 	 1084
	 	 224	 	 511	 	 798	 	 1085
	 	 225	 	 512	 	 799	 	 1086
	 	 226	 	 513	 	 800	 	 1087
	 	 227	 	 514	 	 801	 	 1088
	 	 228	 	 515	 	 802	 	 1089
	 	 229	 	 516	 	 803	 	 1090
	 	 230	 	 517	 	 804	 	 1091
	 	 231	 	 518	 	 805	 	 1092
	 	 232	 	 519	 	 806	 	 1093
	 	 233	 	 520	 	 807	 	 1094
	 	 234	 	 521	 	 808	 	 1095
	 	 235	 	 522	 	 809	 	 1096
	 	 236	 	 523	 	 810	 	 1097
	 	 237	 	 524	 	 811	 	 1098
	 	 238	 	 525	 	 812	 	 1099
	 	 239	 	 526	 	 813	 	 1100
	 	 240	 	 527	 	 814	 	 1101
	 	 241	 	 528	 	 815	 	 1102
	 	 242	 	 529	 	 816	 	 1103
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
ELEMENT_12: 
	 Elements ID: 
	 	 243	 	 530	 	 817	 	 1104
	 	 244	 	 531	 	 818	 	 1105
	 	 245	 	 532	 	 819	 	 1106
	 	 246	 	 533	 	 820	 	 1107
	 	 247	 	 534	 	 821	 	 1108
	 	 248	 	 535	 	 822	 	 1109
	 	 249	 	 536	 	 823	 	 1110
	 	 250	 	 537	 	 824	 	 1111
	 	 251	 	 538	 	 825	 	 1112
	 	 252	 	 539	 	 826	 	 1113
	 	 253	 	 540	 	 827	 	 1114
	 	 254	 	 541	 	 828	 	 1115
	 	 255	 	 542	 	 829	 	 1116
	 	 256	 	 543	 	 830	 	 1117
	 	 257	 	 544	 	 831	 	 1118
	 	 258	 	 545	 	 832	 	 1119
	 	 259	 	 546	 	 833	 	 1120
	 	 260	 	 547	 	 834	 	 1121
	 	 261	 	 548	 	 835	 	 1122
	 	 262	 	 549	 	 836	 	 1123
	 	 263	 	 550	 	 837	 	 1124
	 	 264	 	 551	 	 838	 	 1125
	 	 265	 	 552	 	 839	 	 1126
	 	 266	 	 553	 	 840	 	 1127
	 	 267	 	 554	 	 841	 	 1128
	 	 268	 	 555	 	 842	 	 1129
	 	 269	 	 556	 	 843	 	 1130
	 	 270	 	 557	 	 844	 	 1131
	 	 271	 	 558	 	 845	 	 1132
	 	 272	 	 559	 	 846	 	 1133
	 	 273	 	 560	 	 847	 	 1134
	 	 274	 	 561	 	 848	 	 1135
	 	 275	 	 562	 	 849	 	 1136
	 	 276	 	 563	 	 850	 	 1137
	 	 277	 	 564	 	 851	 	 1138
	 	 278	 	 565	 	 852	 	 1139
	 	 279	 	 566	 	 853	 	 1140
	 	 280	 	 567	 	 854	 	 1141
	 	 281	 	 568	 	 855	 	 1142
	 	 282	 	 569	 	 856	 	 1143
	 	 283	 	 570	 	 857	 	 1144
	 	 284	 	 571	 	 858	 	 1145
	 	 285	 	 572	 	 859	 	 1146
	 	 286	 	 573	 	 860	 	 1147
	 	 287	 	 574	 	 861	 	 1148
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
