MATERIALS: 
	 1     BALSA                          
	 2     BIAXIAL                        
	 3     PAINT                          
	 4     REINFORCEMENT                  
	 5     TRIAXIAL                       
	 6     UNIDIRECTIONAL                 
ELEMENT_1: 
	 Elements ID: 
	 	 1	 	 237	 	 473	 	 709
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_3: 
	 Elements ID: 
	 	 49	 	 285	 	 521	 	 757
	 	 50	 	 286	 	 522	 	 758
	 	 51	 	 287	 	 523	 	 759
	 	 52	 	 288	 	 524	 	 760
	 	 53	 	 289	 	 525	 	 761
	 	 54	 	 290	 	 526	 	 762
	 	 55	 	 291	 	 527	 	 763
	 	 56	 	 292	 	 528	 	 764
	 	 57	 	 293	 	 529	 	 765
	 	 58	 	 294	 	 530	 	 766
	 	 59	 	 295	 	 531	 	 767
	 	 60	 	 296	 	 532	 	 768
	 	 61	 	 297	 	 533	 	 769
	 	 62	 	 298	 	 534	 	 770
	 	 63	 	 299	 	 535	 	 771
	 	 64	 	 300	 	 536	 	 772
	 	 65	 	 301	 	 537	 	 773
	 	 66	 	 302	 	 538	 	 774
	 	 67	 	 303	 	 539	 	 775
	 	 68	 	 304	 	 540	 	 776
	 	 69	 	 305	 	 541	 	 777
	 	 70	 	 306	 	 542	 	 778
	 	 71	 	 307	 	 543	 	 779
	 	 72	 	 308	 	 544	 	 780
	 	 73	 	 309	 	 545	 	 781
	 	 74	 	 310	 	 546	 	 782
	 	 75	 	 311	 	 547	 	 783
	 	 76	 	 312	 	 548	 	 784
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_4: 
	 Elements ID: 
	 	 77	 	 313	 	 549	 	 785
	 	 78	 	 314	 	 550	 	 786
	 	 79	 	 315	 	 551	 	 787
	 	 80	 	 316	 	 552	 	 788
	 	 81	 	 317	 	 553	 	 789
	 	 82	 	 318	 	 554	 	 790
	 	 83	 	 319	 	 555	 	 791
	 	 84	 	 320	 	 556	 	 792
	 	 85	 	 321	 	 557	 	 793
	 	 86	 	 322	 	 558	 	 794
	 	 87	 	 323	 	 559	 	 795
	 	 88	 	 324	 	 560	 	 796
	 	 89	 	 325	 	 561	 	 797
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_5: 
	 Elements ID: 
	 	 90	 	 326	 	 562	 	 798
	 	 91	 	 327	 	 563	 	 799
	 	 92	 	 328	 	 564	 	 800
	 	 93	 	 329	 	 565	 	 801
	 	 94	 	 330	 	 566	 	 802
	 	 95	 	 331	 	 567	 	 803
	 	 96	 	 332	 	 568	 	 804
	 	 97	 	 333	 	 569	 	 805
	 	 98	 	 334	 	 570	 	 806
	 	 99	 	 335	 	 571	 	 807
	 	 100	 	 336	 	 572	 	 808
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_6: 
	 Elements ID: 
	 	 101	 	 337	 	 573	 	 809
	 	 102	 	 338	 	 574	 	 810
	 	 103	 	 339	 	 575	 	 811
	 	 104	 	 340	 	 576	 	 812
	 	 105	 	 341	 	 577	 	 813
	 	 106	 	 342	 	 578	 	 814
	 	 107	 	 343	 	 579	 	 815
	 	 108	 	 344	 	 580	 	 816
	 	 109	 	 345	 	 581	 	 817
	 	 110	 	 346	 	 582	 	 818
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_7: 
	 Elements ID: 
	 	 111	 	 347	 	 583	 	 819
	 	 112	 	 348	 	 584	 	 820
	 	 113	 	 349	 	 585	 	 821
	 	 114	 	 350	 	 586	 	 822
	 	 115	 	 351	 	 587	 	 823
	 	 116	 	 352	 	 588	 	 824
	 	 117	 	 353	 	 589	 	 825
	 	 118	 	 354	 	 590	 	 826
	 	 119	 	 355	 	 591	 	 827
	 	 120	 	 356	 	 592	 	 828
	 	 121	 	 357	 	 593	 	 829
	 	 122	 	 358	 	 594	 	 830
	 	 123	 	 359	 	 595	 	 831
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_8: 
	 Elements ID: 
	 	 124	 	 360	 	 596	 	 832
	 	 125	 	 361	 	 597	 	 833
	 	 126	 	 362	 	 598	 	 834
	 	 127	 	 363	 	 599	 	 835
	 	 128	 	 364	 	 600	 	 836
	 	 129	 	 365	 	 601	 	 837
	 	 130	 	 366	 	 602	 	 838
	 	 131	 	 367	 	 603	 	 839
	 	 132	 	 368	 	 604	 	 840
	 	 133	 	 369	 	 605	 	 841
	 	 134	 	 370	 	 606	 	 842
	 	 135	 	 371	 	 607	 	 843
	 	 136	 	 372	 	 608	 	 844
	 	 137	 	 373	 	 609	 	 845
	 	 138	 	 374	 	 610	 	 846
	 	 139	 	 375	 	 611	 	 847
	 	 140	 	 376	 	 612	 	 848
	 	 141	 	 377	 	 613	 	 849
	 	 142	 	 378	 	 614	 	 850
	 	 143	 	 379	 	 615	 	 851
	 	 144	 	 380	 	 616	 	 852
	 	 145	 	 381	 	 617	 	 853
	 	 146	 	 382	 	 618	 	 854
	 	 147	 	 383	 	 619	 	 855
	 	 148	 	 384	 	 620	 	 856
	 	 149	 	 385	 	 621	 	 857
	 	 150	 	 386	 	 622	 	 858
	 	 151	 	 387	 	 623	 	 859
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_9: 
	 Elements ID: 
	 	 152	 	 388	 	 624	 	 860
	 	 153	 	 389	 	 625	 	 861
	 	 154	 	 390	 	 626	 	 862
	 	 155	 	 391	 	 627	 	 863
	 	 156	 	 392	 	 628	 	 864
	 	 157	 	 393	 	 629	 	 865
	 	 158	 	 394	 	 630	 	 866
	 	 159	 	 395	 	 631	 	 867
	 	 160	 	 396	 	 632	 	 868
	 	 161	 	 397	 	 633	 	 869
	 	 162	 	 398	 	 634	 	 870
	 	 163	 	 399	 	 635	 	 871
	 	 164	 	 400	 	 636	 	 872
	 	 165	 	 401	 	 637	 	 873
	 	 166	 	 402	 	 638	 	 874
	 	 167	 	 403	 	 639	 	 875
	 	 168	 	 404	 	 640	 	 876
	 	 169	 	 405	 	 641	 	 877
	 	 170	 	 406	 	 642	 	 878
	 	 171	 	 407	 	 643	 	 879
	 	 172	 	 408	 	 644	 	 880
	 	 173	 	 409	 	 645	 	 881
	 	 174	 	 410	 	 646	 	 882
	 	 175	 	 411	 	 647	 	 883
	 	 176	 	 412	 	 648	 	 884
	 	 177	 	 413	 	 649	 	 885
	 	 178	 	 414	 	 650	 	 886
	 	 179	 	 415	 	 651	 	 887
	 	 180	 	 416	 	 652	 	 888
	 	 181	 	 417	 	 653	 	 889
	 	 182	 	 418	 	 654	 	 890
	 	 183	 	 419	 	 655	 	 891
	 	 184	 	 420	 	 656	 	 892
	 	 185	 	 421	 	 657	 	 893
	 	 186	 	 422	 	 658	 	 894
	 	 187	 	 423	 	 659	 	 895
	 	 188	 	 424	 	 660	 	 896
	 	 189	 	 425	 	 661	 	 897
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_10: 
	 Elements ID: 
	 	 190	 	 426	 	 662	 	 898
	 	 191	 	 427	 	 663	 	 899
	 	 192	 	 428	 	 664	 	 900
	 	 193	 	 429	 	 665	 	 901
	 	 194	 	 430	 	 666	 	 902
	 	 195	 	 431	 	 667	 	 903
	 	 196	 	 432	 	 668	 	 904
	 	 197	 	 433	 	 669	 	 905
	 	 198	 	 434	 	 670	 	 906
	 	 199	 	 435	 	 671	 	 907
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_11: 
	 Elements ID: 
	 	 200	 	 436	 	 672	 	 908
	 	 201	 	 437	 	 673	 	 909
	 	 202	 	 438	 	 674	 	 910
	 	 203	 	 439	 	 675	 	 911
	 	 204	 	 440	 	 676	 	 912
	 	 205	 	 441	 	 677	 	 913
	 	 206	 	 442	 	 678	 	 914
	 	 207	 	 443	 	 679	 	 915
	 	 208	 	 444	 	 680	 	 916
	 	 209	 	 445	 	 681	 	 917
	 	 210	 	 446	 	 682	 	 918
	 	 211	 	 447	 	 683	 	 919
	 	 212	 	 448	 	 684	 	 920
	 	 213	 	 449	 	 685	 	 921
	 	 214	 	 450	 	 686	 	 922
	 	 215	 	 451	 	 687	 	 923
	 	 216	 	 452	 	 688	 	 924
	 	 217	 	 453	 	 689	 	 925
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
ELEMENT_12: 
	 Elements ID: 
	 	 218	 	 454	 	 690	 	 926
	 	 219	 	 455	 	 691	 	 927
	 	 220	 	 456	 	 692	 	 928
	 	 221	 	 457	 	 693	 	 929
	 	 222	 	 458	 	 694	 	 930
	 	 223	 	 459	 	 695	 	 931
	 	 224	 	 460	 	 696	 	 932
	 	 225	 	 461	 	 697	 	 933
	 	 226	 	 462	 	 698	 	 934
	 	 227	 	 463	 	 699	 	 935
	 	 228	 	 464	 	 700	 	 936
	 	 229	 	 465	 	 701	 	 937
	 	 230	 	 466	 	 702	 	 938
	 	 231	 	 467	 	 703	 	 939
	 	 232	 	 468	 	 704	 	 940
	 	 233	 	 469	 	 705	 	 941
	 	 234	 	 470	 	 706	 	 942
	 	 235	 	 471	 	 707	 	 943
	 	 236	 	 472	 	 708	 	 944
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
