MATERIALS: 
	 1     BALSA                          
	 2     BIAXIAL                        
	 3     PAINT                          
	 4     REINFORCEMENT                  
	 5     TRIAXIAL                       
	 6     UNIDIRECTIONAL                 
ELEMENT_1: 
	 Elements ID: 
	 	 1	 	 240	 	 479	 	 718
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_4: 
	 Elements ID: 
	 	 75	 	 314	 	 553	 	 792
	 	 76	 	 315	 	 554	 	 793
	 	 77	 	 316	 	 555	 	 794
	 	 78	 	 317	 	 556	 	 795
	 	 79	 	 318	 	 557	 	 796
	 	 80	 	 319	 	 558	 	 797
	 	 81	 	 320	 	 559	 	 798
	 	 82	 	 321	 	 560	 	 799
	 	 83	 	 322	 	 561	 	 800
	 	 84	 	 323	 	 562	 	 801
	 	 85	 	 324	 	 563	 	 802
	 	 86	 	 325	 	 564	 	 803
	 	 87	 	 326	 	 565	 	 804
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_5: 
	 Elements ID: 
	 	 88	 	 327	 	 566	 	 805
	 	 89	 	 328	 	 567	 	 806
	 	 90	 	 329	 	 568	 	 807
	 	 91	 	 330	 	 569	 	 808
	 	 92	 	 331	 	 570	 	 809
	 	 93	 	 332	 	 571	 	 810
	 	 94	 	 333	 	 572	 	 811
	 	 95	 	 334	 	 573	 	 812
	 	 96	 	 335	 	 574	 	 813
	 	 97	 	 336	 	 575	 	 814
	 	 98	 	 337	 	 576	 	 815
	 	 99	 	 338	 	 577	 	 816
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_6: 
	 Elements ID: 
	 	 100	 	 339	 	 578	 	 817
	 	 101	 	 340	 	 579	 	 818
	 	 102	 	 341	 	 580	 	 819
	 	 103	 	 342	 	 581	 	 820
	 	 104	 	 343	 	 582	 	 821
	 	 105	 	 344	 	 583	 	 822
	 	 106	 	 345	 	 584	 	 823
	 	 107	 	 346	 	 585	 	 824
	 	 108	 	 347	 	 586	 	 825
	 	 109	 	 348	 	 587	 	 826
	 	 110	 	 349	 	 588	 	 827
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_7: 
	 Elements ID: 
	 	 111	 	 350	 	 589	 	 828
	 	 112	 	 351	 	 590	 	 829
	 	 113	 	 352	 	 591	 	 830
	 	 114	 	 353	 	 592	 	 831
	 	 115	 	 354	 	 593	 	 832
	 	 116	 	 355	 	 594	 	 833
	 	 117	 	 356	 	 595	 	 834
	 	 118	 	 357	 	 596	 	 835
	 	 119	 	 358	 	 597	 	 836
	 	 120	 	 359	 	 598	 	 837
	 	 121	 	 360	 	 599	 	 838
	 	 122	 	 361	 	 600	 	 839
	 	 123	 	 362	 	 601	 	 840
	 	 124	 	 363	 	 602	 	 841
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_8: 
	 Elements ID: 
	 	 125	 	 364	 	 603	 	 842
	 	 126	 	 365	 	 604	 	 843
	 	 127	 	 366	 	 605	 	 844
	 	 128	 	 367	 	 606	 	 845
	 	 129	 	 368	 	 607	 	 846
	 	 130	 	 369	 	 608	 	 847
	 	 131	 	 370	 	 609	 	 848
	 	 132	 	 371	 	 610	 	 849
	 	 133	 	 372	 	 611	 	 850
	 	 134	 	 373	 	 612	 	 851
	 	 135	 	 374	 	 613	 	 852
	 	 136	 	 375	 	 614	 	 853
	 	 137	 	 376	 	 615	 	 854
	 	 138	 	 377	 	 616	 	 855
	 	 139	 	 378	 	 617	 	 856
	 	 140	 	 379	 	 618	 	 857
	 	 141	 	 380	 	 619	 	 858
	 	 142	 	 381	 	 620	 	 859
	 	 143	 	 382	 	 621	 	 860
	 	 144	 	 383	 	 622	 	 861
	 	 145	 	 384	 	 623	 	 862
	 	 146	 	 385	 	 624	 	 863
	 	 147	 	 386	 	 625	 	 864
	 Materials ID: 
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
	 	 3	 	 5	 	 6	 	 5
ELEMENT_9: 
	 Elements ID: 
	 	 148	 	 387	 	 626	 	 865
	 	 149	 	 388	 	 627	 	 866
	 	 150	 	 389	 	 628	 	 867
	 	 151	 	 390	 	 629	 	 868
	 	 152	 	 391	 	 630	 	 869
	 	 153	 	 392	 	 631	 	 870
	 	 154	 	 393	 	 632	 	 871
	 	 155	 	 394	 	 633	 	 872
	 	 156	 	 395	 	 634	 	 873
	 	 157	 	 396	 	 635	 	 874
	 	 158	 	 397	 	 636	 	 875
	 	 159	 	 398	 	 637	 	 876
	 	 160	 	 399	 	 638	 	 877
	 	 161	 	 400	 	 639	 	 878
	 	 162	 	 401	 	 640	 	 879
	 	 163	 	 402	 	 641	 	 880
	 	 164	 	 403	 	 642	 	 881
	 	 165	 	 404	 	 643	 	 882
	 	 166	 	 405	 	 644	 	 883
	 	 167	 	 406	 	 645	 	 884
	 	 168	 	 407	 	 646	 	 885
	 	 169	 	 408	 	 647	 	 886
	 	 170	 	 409	 	 648	 	 887
	 	 171	 	 410	 	 649	 	 888
	 	 172	 	 411	 	 650	 	 889
	 	 173	 	 412	 	 651	 	 890
	 	 174	 	 413	 	 652	 	 891
	 	 175	 	 414	 	 653	 	 892
	 	 176	 	 415	 	 654	 	 893
	 	 177	 	 416	 	 655	 	 894
	 	 178	 	 417	 	 656	 	 895
	 	 179	 	 418	 	 657	 	 896
	 	 180	 	 419	 	 658	 	 897
	 	 181	 	 420	 	 659	 	 898
	 	 182	 	 421	 	 660	 	 899
	 	 183	 	 422	 	 661	 	 900
	 	 184	 	 423	 	 662	 	 901
	 	 185	 	 424	 	 663	 	 902
	 	 186	 	 425	 	 664	 	 903
	 	 187	 	 426	 	 665	 	 904
	 	 188	 	 427	 	 666	 	 905
	 Materials ID: 
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
	 	 3	 	 5	 	 1	 	 5
ELEMENT_10: 
	 Elements ID: 
	 	 189	 	 428	 	 667	 	 906
	 	 190	 	 429	 	 668	 	 907
	 	 191	 	 430	 	 669	 	 908
	 	 192	 	 431	 	 670	 	 909
	 	 193	 	 432	 	 671	 	 910
	 	 194	 	 433	 	 672	 	 911
	 	 195	 	 434	 	 673	 	 912
	 	 196	 	 435	 	 674	 	 913
	 	 197	 	 436	 	 675	 	 914
	 	 198	 	 437	 	 676	 	 915
	 Materials ID: 
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
	 	 3	 	 5	 	 4	 	 5
ELEMENT_11: 
	 Elements ID: 
	 	 199	 	 438	 	 677	 	 916
	 	 200	 	 439	 	 678	 	 917
	 	 201	 	 440	 	 679	 	 918
	 	 202	 	 441	 	 680	 	 919
	 	 203	 	 442	 	 681	 	 920
	 	 204	 	 443	 	 682	 	 921
	 	 205	 	 444	 	 683	 	 922
	 	 206	 	 445	 	 684	 	 923
	 	 207	 	 446	 	 685	 	 924
	 	 208	 	 447	 	 686	 	 925
	 	 209	 	 448	 	 687	 	 926
	 	 210	 	 449	 	 688	 	 927
	 	 211	 	 450	 	 689	 	 928
	 	 212	 	 451	 	 690	 	 929
	 	 213	 	 452	 	 691	 	 930
	 	 214	 	 453	 	 692	 	 931
	 	 215	 	 454	 	 693	 	 932
	 	 216	 	 455	 	 694	 	 933
	 	 217	 	 456	 	 695	 	 934
	 	 218	 	 457	 	 696	 	 935
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
ELEMENT_12: 
	 Elements ID: 
	 	 219	 	 458	 	 697	 	 936
	 	 220	 	 459	 	 698	 	 937
	 	 221	 	 460	 	 699	 	 938
	 	 222	 	 461	 	 700	 	 939
	 	 223	 	 462	 	 701	 	 940
	 	 224	 	 463	 	 702	 	 941
	 	 225	 	 464	 	 703	 	 942
	 	 226	 	 465	 	 704	 	 943
	 	 227	 	 466	 	 705	 	 944
	 	 228	 	 467	 	 706	 	 945
	 	 229	 	 468	 	 707	 	 946
	 	 230	 	 469	 	 708	 	 947
	 	 231	 	 470	 	 709	 	 948
	 	 232	 	 471	 	 710	 	 949
	 	 233	 	 472	 	 711	 	 950
	 	 234	 	 473	 	 712	 	 951
	 	 235	 	 474	 	 713	 	 952
	 	 236	 	 475	 	 714	 	 953
	 	 237	 	 476	 	 715	 	 954
	 	 238	 	 477	 	 716	 	 955
	 	 239	 	 478	 	 717	 	 956
	 Materials ID: 
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
	 	 2	 	 1	 	 1	 	 2
